path,name_line,stmt_line,name,imported_from,area,disposition,is_reexport,reexport_kind,reexport_consumers,star_imported_from,has_noqa,has_pylint_disable,deepsource_would_report,pylint_would_report,rationale,commit
backend/app/services/patch_rollback_dispatch_service.py,92,88,ERROR_CODE_UNSUPPORTED_FAMILY,app.services.patch_execution_dispatch_service,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/patch_rollback_dispatch_service.py,99,98,ROLLBACK_PACKAGE_STATE_FEASIBLE,app.services.patch_rollback_service,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/patch_rollback_service.py,121,117,PACKAGE_MANAGER_FAMILY_UNKNOWN,app.services.patch_update_plan_service,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/patch_rollback_verify_service.py,64,58,PatchUpdateExecution,app.db.models,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/patch_rollback_verify_service.py,65,58,PatchUpdateExecutionRollback,app.db.models,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/recording_service.py,32,32,Iterable,typing,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/repo_service.py,14,14,SSHConnectionError,app.services.ssh_service,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/report_schedule_service.py,36,36,User,app.db.models,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/smart_group_service.py,46,46,Iterable,typing,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/ssh_facts_collector_service.py,26,26,datetime,datetime,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/transport/agent.py,30,28,FileCloseFn,app.services.transport.base,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/app/services/transport/ssh.py,23,23,io,io,app/services,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/seed_data.py,3,3,datetime,datetime,scripts,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/seed_data.py,5,5,text,sqlalchemy,scripts,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/spikes/spike_peer_cert_uvicorn.py,51,51,Optional,typing,scripts,DEFER-SPIKE-REMOVAL,False,,,,False,False,True,True,"Located under scripts/spikes/, which is scheduled for removal; do not remediate these imports separately.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/spikes/spike_peer_cert_uvicorn.py,58,58,rsa,cryptography.hazmat.primitives.asymmetric,scripts,DEFER-SPIKE-REMOVAL,False,,,,False,False,True,True,"Located under scripts/spikes/, which is scheduled for removal; do not remediate these imports separately.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/spikes/verify_cold_stack.py,45,45,Channel,app.broker.protocol,scripts,DEFER-SPIKE-REMOVAL,False,,,,False,False,True,True,"Located under scripts/spikes/, which is scheduled for removal; do not remediate these imports separately.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/spikes/verify_cold_stack.py,45,45,Frame,app.broker.protocol,scripts,DEFER-SPIKE-REMOVAL,False,,,,False,False,True,True,"Located under scripts/spikes/, which is scheduled for removal; do not remediate these imports separately.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/spikes/verify_cold_stack.py,45,45,FrameOp,app.broker.protocol,scripts,DEFER-SPIKE-REMOVAL,False,,,,False,False,True,True,"Located under scripts/spikes/, which is scheduled for removal; do not remediate these imports separately.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/spikes/verify_cold_stack.py,45,45,decode_frame,app.broker.protocol,scripts,DEFER-SPIKE-REMOVAL,False,,,,False,False,True,True,"Located under scripts/spikes/, which is scheduled for removal; do not remediate these imports separately.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/spikes/verify_cold_stack.py,45,45,encode_frame,app.broker.protocol,scripts,DEFER-SPIKE-REMOVAL,False,,,,False,False,True,True,"Located under scripts/spikes/, which is scheduled for removal; do not remediate these imports separately.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/test_command_validation.py,16,15,CommandValidationRule,app.db.models,scripts,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/test_command_validation.py,17,15,CommandWhitelist,app.db.models,scripts,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/test_host_key_verification.py,15,15,SSHSecurityPolicy,app.db.ssh_security_models,scripts,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/test_result_processing.py,17,17,Credential,app.db.models,scripts,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/test_result_processing.py,17,17,Distro,app.db.models,scripts,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/test_result_processing.py,17,17,Group,app.db.models,scripts,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/scripts/test_result_processing.py,17,17,Role,app.db.models,scripts,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_auth.py,3,3,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_packages.py,4,4,MagicMock,unittest.mock,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra134_ee_integration.py,18,18,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra153_transport_pref_and_health.py,20,20,Optional,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra156_e2e.py,42,37,HostFacts,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra157_mirrors_routes.py,15,15,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra158_rotation_routes.py,34,34,vault_path_for,app.services.mirror_signing_key_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_channels_routes.py,22,19,ContentProfile,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_channels_routes.py,23,19,ContentProfileChannel,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_profile_apply_routes.py,13,12,ContentProfile,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_profile_apply_routes.py,16,12,HostContentProfileSubscription,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_profile_apply_routes.py,19,19,orch_module,app.services,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_profiles_routes.py,12,11,ContentChannel,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_profiles_routes.py,16,11,HostContentProfileSubscription,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_profiles_routes.py,19,11,SmartGroupMembership,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_resolve_diff_routes.py,7,7,json,json,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_resolve_diff_routes.py,8,8,datetime,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_resolve_diff_routes.py,9,9,Path,pathlib,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_content_resolve_diff_routes.py,18,13,MirrorSyncRun,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra159_mirror_serve_routes.py,13,13,os,os,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra162_policy_ring_routes.py,5,5,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra162_ring_gates_routes.py,5,5,timezone,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra164_approval_routes.py,25,25,datetime,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra164_approval_routes.py,26,26,Optional,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra171_dispatch_routes.py,12,12,Optional,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra171_execution_routes.py,17,17,Optional,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra172_reboot_routes.py,454,454,patch_reboot_dispatch_service,app.services,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra176_execution_rollup_pagination_routes.py,21,21,List,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra178_slice4_exports.py,28,25,ComplianceRemediationRequest,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra178_slice4_exports.py,32,25,PatchRollbackDispatchHost,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra178_slice4_exports.py,33,25,PatchRollbackDispatchRun,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra178_slice4_exports.py,36,25,PatchUpdateExecutionRollback,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra178_slice4_exports.py,37,25,PatchUpdateExecutionRollbackApproval,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/api/test_pra310_diagnostics_bundle.py,15,15,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_audit_events.py,20,20,dt,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_audit_events.py,24,24,partial,functools,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_audit_events.py,44,43,REJECT_FINGERPRINT_MISMATCH,app.broker.handlers,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_internal_ops_api.py,14,14,Optional,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_op_lifecycle.py,36,30,Operation,app.broker.ops,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_op_lifecycle.py,39,30,OpNotFound,app.broker.ops,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_pra155_internal_facts.py,21,21,Operation,app.broker.ops,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_tls_handshake.py,36,34,REJECT_NOT_ACTIVE,app.broker.handlers,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_tls_handshake.py,37,34,REJECT_SERIAL_MISMATCH,app.broker.handlers,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_tls_handshake.py,39,34,tunnel_handler,app.broker.handlers,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/broker/test_tls_handshake.py,442,442,extract_peer_identity,app.broker.tls,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/db/test_migrations.py,5,5,text,sqlalchemy,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_access_binding_service.py,23,23,AccessBinding,app.db.access_models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_alert_service.py,7,7,MagicMock,unittest.mock,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_alert_service.py,9,9,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_ca_rotation_and_approvals.py,11,8,CommandApprovalVote,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_command_execution_transport.py,22,22,Any,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_command_execution_transport.py,25,25,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_command_validation_service.py,15,10,Distro,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_command_validation_service.py,17,10,User,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_drift_service.py,5,5,SimpleNamespace,types,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra139_auth_totp_requests.py,6,6,timedelta,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra139_auth_totp_requests.py,13,11,AccessGrant,app.db.access_models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra139_auth_totp_requests.py,14,11,AccessRequest,app.db.access_models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra139_auth_totp_requests.py,16,11,TotpChallenge,app.db.access_models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra142_file_transfer.py,12,12,datetime,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra142_file_transfer.py,12,12,timedelta,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra142_file_transfer.py,16,16,FileTransferAudit,app.db.access_models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra143_audit.py,6,6,datetime,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra143_audit.py,6,6,timedelta,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra143_audit.py,11,11,AuditEvent,app.db.access_models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra146_session_locks.py,15,15,SessionLock,app.db.access_models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra157_mirror_alerts.py,8,8,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra157_mirror_engine.py,26,25,ClaimResult,app.services.mirror_sweep,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra157_retention.py,13,13,pytest,pytest,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra157_sync_engine.py,13,13,timedelta,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra158_mirror_host_trust.py,13,13,AsyncMock,unittest.mock,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra158_mirror_upstream_key_service.py,13,13,MirrorUpstreamKey,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra158_sync_signing_flow.py,18,18,MirrorSigningKey,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra158_upstream_verify.py,6,6,Path,pathlib,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra159_content_profile_apply.py,15,15,AsyncMock,unittest.mock,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra159_content_profile_service.py,18,17,ContentChannel,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra159_content_profile_service.py,34,31,EffectiveProfile,app.services.content_profile_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra159_content_resolver_and_diff.py,20,20,os,os,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra159_cutover_preview_wiring.py,11,11,MagicMock,unittest.mock,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra160_airgap_planner.py,32,29,DeltaNotImplemented,app.services.airgap.planner,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra160_real_gpg_integration.py,30,29,AirgapImport,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra160_run_kind_import_invariant.py,20,20,inspect,sqlalchemy,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra162_policy_ring_bindings.py,23,23,PatchRing,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra162_ring_gates.py,32,27,AUDIT_PATCH_RING_GATE_UPDATED,app.services.patch_ring_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra163_advisory_service.py,37,37,timedelta,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra163_advisory_service.py,57,44,SEVERITY_LOW,app.services.patch_advisory_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra163_advisory_service.py,58,44,SEVERITY_MEDIUM,app.services.patch_advisory_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra163_advisory_service.py,59,44,SEVERITY_UNKNOWN,app.services.patch_advisory_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra163_advisory_smart_group_predicates.py,44,36,SmartGroupMembership,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra163_advisory_smart_group_predicates.py,55,53,APPLICABILITY_STATE_FIXED,app.services.patch_advisory_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra163_advisory_smart_group_predicates.py,56,53,APPLICABILITY_STATE_NOT_APPLICABLE,app.services.patch_advisory_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra163_advisory_smart_group_predicates.py,57,53,APPLICABILITY_STATE_UNKNOWN,app.services.patch_advisory_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra163_host_applicability.py,63,57,SOURCE_KIND_DEBIAN_SECURITY,app.services.patch_advisory_service,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra164_approval_service.py,35,35,timedelta,datetime,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra164_approval_service.py,36,36,Optional,typing,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra164_preflight_service.py,74,60,PatchPolicy,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra164_preflight_service.py,75,60,PatchUpdatePlanHost,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra164_selection_service.py,54,46,PatchUpdatePlan,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
backend/tests/services/test_pra164_selection_service.py,55,46,PatchUpdatePlanHost,app.db.models,tests,REMOVE,False,,,,False,False,True,True,"No consumer, no pragma, no string reference.",620b45960fd3521ef1cffcd6d2f582c57eb402c3
